Sequence+H1A1:H1,Source,Feature,Start,End,Score,Strand,Frame,Attributes,,,,,,,,
Contig_21_112.011,.,gene,2779,3228,.,+,.,ID=gene-pgaptmp_000208;Name=pgaptmp_000208;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000208,,,,,,,,
Contig_21_112.011,Protein Homology,CDS,2779,3228,.,+,0,ID=cds-pgaptmp_000208;Parent=gene-pgaptmp_000208;Name=extdb:pgaptmp_000208;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874654.1;locus_tag=pgaptmp_000208;product=DivIVA domain-containing protein;protein_id=extdb:pgaptmp_000208;transl_table=4,,,,,,,,
Contig_21_112.011,.,gene,3231,3590,.,+,.,ID=gene-pgaptmp_000209;Name=pgaptmp_000209;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000209,,,,,,,,
Contig_21_112.011,Protein Homology,CDS,3231,3590,.,+,0,ID=cds-pgaptmp_000209;Parent=gene-pgaptmp_000209;Name=extdb:pgaptmp_000209;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874655.1;locus_tag=pgaptmp_000209;product=holo-ACP synthase;protein_id=extdb:pgaptmp_000209;transl_table=4,,,,,,,,
Contig_21_112.011,.,gene,3578,4378,.,+,.,ID=gene-pgaptmp_000210;Name=pgaptmp_000210;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000210,,,,,,,,
Contig_21_112.011,Protein Homology,CDS,3578,4378,.,+,0,ID=cds-pgaptmp_000210;Parent=gene-pgaptmp_000210;Name=extdb:pgaptmp_000210;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874656.1;locus_tag=pgaptmp_000210;product=1-acyl-sn-glycerol-3-phosphate acyltransferase;protein_id=extdb:pgaptmp_000210;transl_table=4,,,,,,,,
Contig_21_112.011,.,gene,4379,5899,.,+,.,ID=gene-pgaptmp_000211;Name=scpA;gbkey=Gene;gene=scpA;gene_biotype=protein_coding;locus_tag=pgaptmp_000211,,,,,,,,
Contig_21_112.011,Protein Homology,CDS,4379,5899,.,+,0,ID=cds-pgaptmp_000211;Parent=gene-pgaptmp_000211;Name=extdb:pgaptmp_000211;gbkey=CDS;gene=scpA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574941.1;locus_tag=pgaptmp_000211;product=segregation/condensation protein A;protein_id=extdb:pgaptmp_000211;transl_table=4,,,,,,,,
Contig_21_112.011,.,gene,5883,6509,.,+,.,ID=gene-pgaptmp_000212;Name=pgaptmp_000212;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000212,,,,,,,,
Contig_21_112.011,Protein Homology,CDS,5883,6509,.,+,0,ID=cds-pgaptmp_000212;Parent=gene-pgaptmp_000212;Name=extdb:pgaptmp_000212;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874658.1;locus_tag=pgaptmp_000212;product=segregation/condensation protein B;protein_id=extdb:pgaptmp_000212;transl_table=4,,,,,,,,
Contig_21_112.011,.,gene,6529,7515,.,+,.,ID=gene-pgaptmp_000213;Name=pgaptmp_000213;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000213,,,,,,,,
Contig_21_112.011,Protein Homology,CDS,6529,7515,.,+,0,ID=cds-pgaptmp_000213;Parent=gene-pgaptmp_000213;Name=extdb:pgaptmp_000213;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874659.1;locus_tag=pgaptmp_000213;product=6-phosphofructokinase;protein_id=extdb:pgaptmp_000213;transl_table=4,,,,,,,,
Contig_21_112.011,.,gene,7521,8618,.,+,.,ID=gene-pgaptmp_000214;Name=pyk;end_range=8618,.;gbkey=Gene;gene=pyk;gene_biotype=protein_coding;locus_tag=pgaptmp_000214;partial=true,,,,,,,
Contig_21_112.011,Protein Homology,CDS,7521,8618,.,+,0,ID=cds-pgaptmp_000214;Parent=gene-pgaptmp_000214;Name=extdb:pgaptmp_000214;Ontology_term=GO:0006096,GO:0004743,GO:0005737;end_range=8618,.;gbkey=CDS;gene=pyk;go_component=cytoplasm|0005737||IEA;go_function=pyruvate kinase activity|0004743||IEA;go_process=glycolytic process|0006096||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874660.1;locus_tag=pgaptmp_000214;partial=true;product=pyruvate kinase;protein_id=extdb:pgaptmp_000214;transl_table=4,,,,,
Contig_22_137.939,Local,region,1,51753,.,+,.,ID=Contig_22_137.939:1..51753;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_5954,,,,,,,,
Contig_22_137.939,.,gene,225,764,.,+,.,ID=gene-pgaptmp_000215;Name=pgaptmp_000215;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000215,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,225,764,.,+,0,ID=cds-pgaptmp_000215;Parent=gene-pgaptmp_000215;Name=extdb:pgaptmp_000215;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874502.1;locus_tag=pgaptmp_000215;product=DUF16 domain-containing protein;protein_id=extdb:pgaptmp_000215;transl_table=4,,,,,,,,
Contig_22_137.939,.,pseudogene,1030,3343,.,+,.,ID=gene-pgaptmp_000216;Name=pgaptmp_000216;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000216;pseudo=true,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,1030,3343,.,+,0,ID=cds-pgaptmp_000216;Parent=gene-pgaptmp_000216;Note=frameshifted%3B internal stop;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325396.1;locus_tag=pgaptmp_000216;product=P80 family lipoprotein;pseudo=true;transl_table=4,,,,,,,,
Contig_22_137.939,.,gene,3515,4306,.,+,.,ID=gene-pgaptmp_000217;Name=pgaptmp_000217;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000217,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,3515,4306,.,+,0,ID=cds-pgaptmp_000217;Parent=gene-pgaptmp_000217;Name=extdb:pgaptmp_000217;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874725.1;locus_tag=pgaptmp_000217;product=MPN647 family lipoprotein;protein_id=extdb:pgaptmp_000217;transl_table=4,,,,,,,,
Contig_22_137.939,.,gene,4578,4832,.,+,.,ID=gene-pgaptmp_000218;Name=pgaptmp_000218;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000218,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,4578,4832,.,+,0,ID=cds-pgaptmp_000218;Parent=gene-pgaptmp_000218;Name=extdb:pgaptmp_000218;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532689.1;locus_tag=pgaptmp_000218;product=family K-like protein;protein_id=extdb:pgaptmp_000218;transl_table=4,,,,,,,,
Contig_22_137.939,.,pseudogene,4886,6575,.,+,.,ID=gene-pgaptmp_000219;Name=pgaptmp_000219;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000219;pseudo=true,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,4886,6575,.,+,0,ID=cds-pgaptmp_000219;Parent=gene-pgaptmp_000219;Note=frameshifted%3B incomplete%3B partial in the middle of a contig%3B missing N-terminus and C-terminus;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874499.1;locus_tag=pgaptmp_000219;product=MgpC family cytadherence protein;pseudo=true;transl_table=4,,,,,,,,
Contig_22_137.939,.,gene,7067,7549,.,+,.,ID=gene-pgaptmp_000220;Name=pgaptmp_000220;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000220,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,7067,7549,.,+,0,ID=cds-pgaptmp_000220;Parent=gene-pgaptmp_000220;Name=extdb:pgaptmp_000220;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574937.1;locus_tag=pgaptmp_000220;product=DUF16 domain-containing protein;protein_id=extdb:pgaptmp_000220;transl_table=4,,,,,,,,
Contig_22_137.939,.,gene,7832,10306,.,+,.,ID=gene-pgaptmp_000221;Name=pgaptmp_000221;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000221,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,7832,10306,.,+,0,ID=cds-pgaptmp_000221;Parent=gene-pgaptmp_000221;Name=extdb:pgaptmp_000221;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874641.1;locus_tag=pgaptmp_000221;product=P80 family lipoprotein;protein_id=extdb:pgaptmp_000221;transl_table=4,,,,,,,,
Contig_22_137.939,.,gene,10393,13734,.,+,.,ID=gene-pgaptmp_000222;Name=pgaptmp_000222;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000222,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,10393,13734,.,+,0,ID=cds-pgaptmp_000222;Parent=gene-pgaptmp_000222;Name=extdb:pgaptmp_000222;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874510.1;locus_tag=pgaptmp_000222;product=AAA domain-containing protein;protein_id=extdb:pgaptmp_000222;transl_table=4,,,,,,,,
Contig_22_137.939,.,pseudogene,13731,15433,.,+,.,ID=gene-pgaptmp_000223;Name=nusA;gbkey=Gene;gene=nusA;gene_biotype=pseudogene;locus_tag=pgaptmp_000223;pseudo=true,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,13731,15433,.,+,0,ID=cds-pgaptmp_000223;Parent=gene-pgaptmp_000223;Note=frameshifted;Ontology_term=GO:0006353;gbkey=CDS;gene=nusA;go_process=DNA-templated transcription%2C termination|0006353||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009885827.1;locus_tag=pgaptmp_000223;product=transcription termination factor NusA;pseudo=true;transl_table=4,,,,,,,,
Contig_22_137.939,.,gene,15515,15727,.,+,.,ID=gene-pgaptmp_000224;Name=pgaptmp_000224;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000224,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,15515,15727,.,+,0,ID=cds-pgaptmp_000224;Parent=gene-pgaptmp_000224;Name=extdb:pgaptmp_000224;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF016204.2;locus_tag=pgaptmp_000224;product=DUF448 domain-containing protein;protein_id=extdb:pgaptmp_000224;transl_table=4,,,,,,,,
Contig_22_137.939,.,gene,15714,17567,.,+,.,ID=gene-pgaptmp_000225;Name=infB;gbkey=Gene;gene=infB;gene_biotype=protein_coding;locus_tag=pgaptmp_000225,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,15714,17567,.,+,0,ID=cds-pgaptmp_000225;Parent=gene-pgaptmp_000225;Name=extdb:pgaptmp_000225;Ontology_term=GO:0006413,GO:0003743,GO:0005737;gbkey=CDS;gene=infB;go_component=cytoplasm|0005737||IEA;go_function=translation initiation factor activity|0003743||IEA;go_process=translational initiation|0006413||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532912.1;locus_tag=pgaptmp_000225;product=translation initiation factor IF-2;protein_id=extdb:pgaptmp_000225;transl_table=4,,,,,,
Contig_22_137.939,.,gene,17570,17920,.,+,.,ID=gene-pgaptmp_000226;Name=rbfA;gbkey=Gene;gene=rbfA;gene_biotype=protein_coding;locus_tag=pgaptmp_000226,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,17570,17920,.,+,0,ID=cds-pgaptmp_000226;Parent=gene-pgaptmp_000226;Name=extdb:pgaptmp_000226;Ontology_term=GO:0006396,GO:0019843;gbkey=CDS;gene=rbfA;go_function=rRNA binding|0019843||IEA;go_process=RNA processing|0006396||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874513.1;locus_tag=pgaptmp_000226;product=30S ribosome-binding factor RbfA;protein_id=extdb:pgaptmp_000226;transl_table=4,,,,,,,
Contig_22_137.939,.,gene,17936,19144,.,+,.,ID=gene-pgaptmp_000227;Name=pgaptmp_000227;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000227,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,17936,19144,.,+,0,ID=cds-pgaptmp_000227;Parent=gene-pgaptmp_000227;Name=extdb:pgaptmp_000227;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532913.1;locus_tag=pgaptmp_000227;product=hypothetical protein;protein_id=extdb:pgaptmp_000227;transl_table=4,,,,,,,,
Contig_22_137.939,.,gene,19157,19966,.,+,.,ID=gene-pgaptmp_000228;Name=ribF;gbkey=Gene;gene=ribF;gene_biotype=protein_coding;locus_tag=pgaptmp_000228,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,19157,19966,.,+,0,ID=cds-pgaptmp_000228;Parent=gene-pgaptmp_000228;Name=extdb:pgaptmp_000228;Ontology_term=GO:0006747,GO:0009398,GO:0003919,GO:0005737;gbkey=CDS;gene=ribF;go_component=cytoplasm|0005737||IEA;go_function=FMN adenylyltransferase activity|0003919||IEA;go_process=FAD biosynthetic process|0006747||IEA,FMN biosynthetic process|0009398||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325383.1;locus_tag=pgaptmp_000228;product=riboflavin biosynthesis protein RibF;protein_id=extdb:pgaptmp_000228;transl_table=4,,,,
Contig_22_137.939,.,gene,19992,21266,.,+,.,ID=gene-pgaptmp_000229;Name=pgaptmp_000229;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000229,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,19992,21266,.,+,0,ID=cds-pgaptmp_000229;Parent=gene-pgaptmp_000229;Name=extdb:pgaptmp_000229;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874516.1;locus_tag=pgaptmp_000229;product=hemolysin family protein;protein_id=extdb:pgaptmp_000229;transl_table=4,,,,,,,,
Contig_22_137.939,.,gene,21253,22386,.,+,.,ID=gene-pgaptmp_000230;Name=pgaptmp_000230;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000230,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,21253,22386,.,+,0,ID=cds-pgaptmp_000230;Parent=gene-pgaptmp_000230;Name=extdb:pgaptmp_000230;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874517.1;locus_tag=pgaptmp_000230;product=hypothetical protein;protein_id=extdb:pgaptmp_000230;transl_table=4,,,,,,,,
Contig_22_137.939,.,gene,22539,23876,.,+,.,ID=gene-pgaptmp_000231;Name=pgaptmp_000231;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000231,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,22539,23876,.,+,0,ID=cds-pgaptmp_000231;Parent=gene-pgaptmp_000231;Name=extdb:pgaptmp_000231;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325384.1;locus_tag=pgaptmp_000231;product=DUF2130 domain-containing protein;protein_id=extdb:pgaptmp_000231;transl_table=4,,,,,,,,
Contig_22_137.939,.,gene,23998,24960,.,+,.,ID=gene-pgaptmp_000232;Name=pgaptmp_000232;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000232,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,23998,24960,.,+,0,ID=cds-pgaptmp_000232;Parent=gene-pgaptmp_000232;Name=extdb:pgaptmp_000232;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574899.1;locus_tag=pgaptmp_000232;product=hypothetical protein;protein_id=extdb:pgaptmp_000232;transl_table=4,,,,,,,,
Contig_22_137.939,.,gene,25159,25545,.,+,.,ID=gene-pgaptmp_000233;Name=pgaptmp_000233;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000233,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,25159,25545,.,+,0,ID=cds-pgaptmp_000233;Parent=gene-pgaptmp_000233;Name=extdb:pgaptmp_000233;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574900.1;locus_tag=pgaptmp_000233;product=hypothetical protein;protein_id=extdb:pgaptmp_000233;transl_table=4,,,,,,,,
Contig_22_137.939,.,gene,25639,25965,.,+,.,ID=gene-pgaptmp_000234;Name=rpsJ;gbkey=Gene;gene=rpsJ;gene_biotype=protein_coding;locus_tag=pgaptmp_000234,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,25639,25965,.,+,0,ID=cds-pgaptmp_000234;Parent=gene-pgaptmp_000234;Name=extdb:pgaptmp_000234;Ontology_term=GO:0006412,GO:0003735,GO:0000314,GO:0022627;gbkey=CDS;gene=rpsJ;go_component=organellar small ribosomal subunit|0000314||IEA,cytosolic small ribosomal subunit|0022627||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009885835.1;locus_tag=pgaptmp_000234;product=30S ribosomal protein S10;protein_id=extdb:pgaptmp_000234;transl_table=4,,,,
Contig_22_137.939,.,gene,25979,26842,.,+,.,ID=gene-pgaptmp_000235;Name=rplC;gbkey=Gene;gene=rplC;gene_biotype=protein_coding;locus_tag=pgaptmp_000235,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,25979,26842,.,+,0,ID=cds-pgaptmp_000235;Parent=gene-pgaptmp_000235;Name=extdb:pgaptmp_000235;Ontology_term=GO:0006412,GO:0003735,GO:0005840;gbkey=CDS;gene=rplC;go_component=ribosome|0005840||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874522.1;locus_tag=pgaptmp_000235;product=50S ribosomal protein L3;protein_id=extdb:pgaptmp_000235;transl_table=4,,,,,,
Contig_22_137.939,.,gene,26842,27480,.,+,.,ID=gene-pgaptmp_000236;Name=rplD;gbkey=Gene;gene=rplD;gene_biotype=protein_coding;locus_tag=pgaptmp_000236,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,26842,27480,.,+,0,ID=cds-pgaptmp_000236;Parent=gene-pgaptmp_000236;Name=extdb:pgaptmp_000236;Ontology_term=GO:0006412,GO:0003735,GO:0022625;gbkey=CDS;gene=rplD;go_component=cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874523.1;locus_tag=pgaptmp_000236;product=50S ribosomal protein L4;protein_id=extdb:pgaptmp_000236;transl_table=4,,,,,,
Contig_22_137.939,.,gene,27483,28196,.,+,.,ID=gene-pgaptmp_000237;Name=pgaptmp_000237;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000237,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,27483,28196,.,+,0,ID=cds-pgaptmp_000237;Parent=gene-pgaptmp_000237;Name=extdb:pgaptmp_000237;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874524.1;locus_tag=pgaptmp_000237;product=50S ribosomal protein L23;protein_id=extdb:pgaptmp_000237;transl_table=4,,,,,,,,
Contig_22_137.939,.,gene,28196,29059,.,+,.,ID=gene-pgaptmp_000238;Name=rplB;gbkey=Gene;gene=rplB;gene_biotype=protein_coding;locus_tag=pgaptmp_000238,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,28196,29059,.,+,0,ID=cds-pgaptmp_000238;Parent=gene-pgaptmp_000238;Name=extdb:pgaptmp_000238;Ontology_term=GO:0006412,GO:0003735,GO:0000315,GO:0022625;gbkey=CDS;gene=rplB;go_component=organellar large ribosomal subunit|0000315||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874525.1;locus_tag=pgaptmp_000238;product=50S ribosomal protein L2;protein_id=extdb:pgaptmp_000238;transl_table=4,,,,
Contig_22_137.939,.,gene,29059,29322,.,+,.,ID=gene-pgaptmp_000239;Name=rpsS;gbkey=Gene;gene=rpsS;gene_biotype=protein_coding;locus_tag=pgaptmp_000239,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,29059,29322,.,+,0,ID=cds-pgaptmp_000239;Parent=gene-pgaptmp_000239;Name=extdb:pgaptmp_000239;Ontology_term=GO:0006412,GO:0003735,GO:0000314,GO:0022627;gbkey=CDS;gene=rpsS;go_component=organellar small ribosomal subunit|0000314||IEA,cytosolic small ribosomal subunit|0022627||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874526.1;locus_tag=pgaptmp_000239;product=30S ribosomal protein S19;protein_id=extdb:pgaptmp_000239;transl_table=4,,,,
Contig_22_137.939,.,gene,29324,29803,.,+,.,ID=gene-pgaptmp_000240;Name=rplV;gbkey=Gene;gene=rplV;gene_biotype=protein_coding;locus_tag=pgaptmp_000240,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,29324,29803,.,+,0,ID=cds-pgaptmp_000240;Parent=gene-pgaptmp_000240;Name=extdb:pgaptmp_000240;Ontology_term=GO:0006412,GO:0003735,GO:0000311,GO:0022625;gbkey=CDS;gene=rplV;go_component=plastid large ribosomal subunit|0000311||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574902.1;locus_tag=pgaptmp_000240;product=50S ribosomal protein L22;protein_id=extdb:pgaptmp_000240;transl_table=4,,,,
Contig_22_137.939,.,gene,29805,30626,.,+,.,ID=gene-pgaptmp_000241;Name=rpsC;gbkey=Gene;gene=rpsC;gene_biotype=protein_coding;locus_tag=pgaptmp_000241,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,29805,30626,.,+,0,ID=cds-pgaptmp_000241;Parent=gene-pgaptmp_000241;Name=extdb:pgaptmp_000241;Ontology_term=GO:0006412,GO:0003735,GO:0000312,GO:0022627;gbkey=CDS;gene=rpsC;go_component=plastid small ribosomal subunit|0000312||IEA,cytosolic small ribosomal subunit|0022627||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874528.1;locus_tag=pgaptmp_000241;product=30S ribosomal protein S3;protein_id=extdb:pgaptmp_000241;transl_table=4,,,,
Contig_22_137.939,.,gene,30626,31045,.,+,.,ID=gene-pgaptmp_000242;Name=rplP;gbkey=Gene;gene=rplP;gene_biotype=protein_coding;locus_tag=pgaptmp_000242,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,30626,31045,.,+,0,ID=cds-pgaptmp_000242;Parent=gene-pgaptmp_000242;Name=extdb:pgaptmp_000242;Ontology_term=GO:0006412,GO:0003735,GO:0000315,GO:0022625;gbkey=CDS;gene=rplP;go_component=organellar large ribosomal subunit|0000315||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874529.1;locus_tag=pgaptmp_000242;product=50S ribosomal protein L16;protein_id=extdb:pgaptmp_000242;transl_table=4,,,,
Contig_22_137.939,.,gene,31045,31380,.,+,.,ID=gene-pgaptmp_000243;Name=rpmC;gbkey=Gene;gene=rpmC;gene_biotype=protein_coding;locus_tag=pgaptmp_000243,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,31045,31380,.,+,0,ID=cds-pgaptmp_000243;Parent=gene-pgaptmp_000243;Name=extdb:pgaptmp_000243;Ontology_term=GO:0006412,GO:0003735,GO:0000315,GO:0022625;gbkey=CDS;gene=rpmC;go_component=organellar large ribosomal subunit|0000315||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874530.1;locus_tag=pgaptmp_000243;product=50S ribosomal protein L29;protein_id=extdb:pgaptmp_000243;transl_table=4,,,,
Contig_22_137.939,.,gene,31380,31637,.,+,.,ID=gene-pgaptmp_000244;Name=rpsQ;gbkey=Gene;gene=rpsQ;gene_biotype=protein_coding;locus_tag=pgaptmp_000244,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,31380,31637,.,+,0,ID=cds-pgaptmp_000244;Parent=gene-pgaptmp_000244;Name=extdb:pgaptmp_000244;Ontology_term=GO:0006412,GO:0003735,GO:0005840;gbkey=CDS;gene=rpsQ;go_component=ribosome|0005840||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874531.1;locus_tag=pgaptmp_000244;product=30S ribosomal protein S17;protein_id=extdb:pgaptmp_000244;transl_table=4,,,,,,
Contig_22_137.939,.,gene,31641,32009,.,+,.,ID=gene-pgaptmp_000245;Name=rplN;gbkey=Gene;gene=rplN;gene_biotype=protein_coding;locus_tag=pgaptmp_000245,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,31641,32009,.,+,0,ID=cds-pgaptmp_000245;Parent=gene-pgaptmp_000245;Name=extdb:pgaptmp_000245;Ontology_term=GO:0006412,GO:0003735,GO:0000315,GO:0022625;gbkey=CDS;gene=rplN;go_component=organellar large ribosomal subunit|0000315||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874532.1;locus_tag=pgaptmp_000245;product=50S ribosomal protein L14;protein_id=extdb:pgaptmp_000245;transl_table=4,,,,
Contig_22_137.939,.,gene,32009,32344,.,+,.,ID=gene-pgaptmp_000246;Name=rplX;gbkey=Gene;gene=rplX;gene_biotype=protein_coding;locus_tag=pgaptmp_000246,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,32009,32344,.,+,0,ID=cds-pgaptmp_000246;Parent=gene-pgaptmp_000246;Name=extdb:pgaptmp_000246;Ontology_term=GO:0006412,GO:0003735,GO:0000315,GO:0022625;gbkey=CDS;gene=rplX;go_component=organellar large ribosomal subunit|0000315||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874533.1;locus_tag=pgaptmp_000246;product=50S ribosomal protein L24;protein_id=extdb:pgaptmp_000246;transl_table=4,,,,
Contig_22_137.939,.,gene,32347,32889,.,+,.,ID=gene-pgaptmp_000247;Name=rplE;gbkey=Gene;gene=rplE;gene_biotype=protein_coding;locus_tag=pgaptmp_000247,,,,,,,,
Contig_22_137.939,Protein Homology,CDS,32347,32889,.,+,0,ID=cds-pgaptmp_000247;Parent=gene-pgaptmp_000247;Name=extdb:pgaptmp_000247;Ontology_term=GO:0006412,GO:0003735,GO:0005840;gbkey=CDS;gene=rplE;go_component=ribosome|0005840||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874534.1;locus_tag=pgaptmp_000247;product=50S ribosomal protein L5;protein_id=extdb:pgaptmp_000247;transl_table=4,,,,,,
Contig_22_137.939,.,gene,32891,33076,.,+,.,ID=gene-pgaptmp_000248;Name=pgaptmp_000248;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000248,,,,,,,,
