Sequence+H1A1:H1,Source,Feature,Start,End,Score,Strand,Frame,Attributes,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,14510,14935,.,+,0,ID=cds-pgaptmp_000315;Parent=gene-pgaptmp_000315;Name=extdb:pgaptmp_000315;Ontology_term=GO:0051302,GO:0043565;gbkey=CDS;gene=mraZ;go_function=sequence-specific DNA binding|0043565||IEA;go_process=regulation of cell division|0051302||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874670.1;locus_tag=pgaptmp_000315;product=division/cell wall cluster transcriptional repressor MraZ;protein_id=extdb:pgaptmp_000315;transl_table=4,,,,,,,
Contig_34_89.0124,.,gene,14925,15851,.,+,.,ID=gene-pgaptmp_000316;Name=rsmH;gbkey=Gene;gene=rsmH;gene_biotype=protein_coding;locus_tag=pgaptmp_000316,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,14925,15851,.,+,0,ID=cds-pgaptmp_000316;Parent=gene-pgaptmp_000316;Name=extdb:pgaptmp_000316;Ontology_term=GO:0016434;gbkey=CDS;gene=rsmH;go_function=rRNA (cytosine) methyltransferase activity|0016434||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874671.1;locus_tag=pgaptmp_000316;product=16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH;protein_id=extdb:pgaptmp_000316;transl_table=4,,,,,,,,
Contig_34_89.0124,.,gene,15854,17113,.,+,.,ID=gene-pgaptmp_000317;Name=pgaptmp_000317;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000317,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,15854,17113,.,+,0,ID=cds-pgaptmp_000317;Parent=gene-pgaptmp_000317;Name=extdb:pgaptmp_000317;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325457.1;locus_tag=pgaptmp_000317;product=hypothetical protein;protein_id=extdb:pgaptmp_000317;transl_table=4,,,,,,,,
Contig_34_89.0124,.,gene,17119,18261,.,+,.,ID=gene-pgaptmp_000318;Name=ftsZ;gbkey=Gene;gene=ftsZ;gene_biotype=protein_coding;locus_tag=pgaptmp_000318,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,17119,18261,.,+,0,ID=cds-pgaptmp_000318;Parent=gene-pgaptmp_000318;Name=extdb:pgaptmp_000318;Ontology_term=GO:0000910,GO:0003924;gbkey=CDS;gene=ftsZ;go_function=GTPase activity|0003924||IEA;go_process=cytokinesis|0000910||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874673.1;locus_tag=pgaptmp_000318;product=cell division protein FtsZ;protein_id=extdb:pgaptmp_000318;transl_table=4,,,,,,,
Contig_34_89.0124,.,gene,18304,19779,.,+,.,ID=gene-pgaptmp_000319;Name=pgaptmp_000319;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000319,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,18304,19779,.,+,0,ID=cds-pgaptmp_000319;Parent=gene-pgaptmp_000319;Name=extdb:pgaptmp_000319;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325458.1;locus_tag=pgaptmp_000319;product=APC family permease;protein_id=extdb:pgaptmp_000319;transl_table=4,,,,,,,,
Contig_34_89.0124,.,gene,19754,21265,.,+,.,ID=gene-pgaptmp_000320;Name=pgaptmp_000320;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000320,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,19754,21265,.,+,0,ID=cds-pgaptmp_000320;Parent=gene-pgaptmp_000320;Name=extdb:pgaptmp_000320;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325459.1;locus_tag=pgaptmp_000320;product=APC family permease;protein_id=extdb:pgaptmp_000320;transl_table=4,,,,,,,,
Contig_34_89.0124,.,gene,21760,22623,.,+,.,ID=gene-pgaptmp_000321;Name=pgaptmp_000321;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000321,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,21760,22623,.,+,0,ID=cds-pgaptmp_000321;Parent=gene-pgaptmp_000321;Name=extdb:pgaptmp_000321;Ontology_term=GO:0006231,GO:0004799;gbkey=CDS;go_function=thymidylate synthase activity|0004799||IEA;go_process=dTMP biosynthetic process|0006231||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010869385.1;locus_tag=pgaptmp_000321;product=thymidylate synthase;protein_id=extdb:pgaptmp_000321;transl_table=4,,,,,,,
Contig_34_89.0124,.,gene,22625,23107,.,+,.,ID=gene-pgaptmp_000322;Name=pgaptmp_000322;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000322,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,22625,23107,.,+,0,ID=cds-pgaptmp_000322;Parent=gene-pgaptmp_000322;Name=extdb:pgaptmp_000322;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874677.1;locus_tag=pgaptmp_000322;product=dihydrofolate reductase;protein_id=extdb:pgaptmp_000322;transl_table=4,,,,,,,,
Contig_34_89.0124,.,gene,23114,24133,.,+,.,ID=gene-pgaptmp_000323;Name=nrdF;gbkey=Gene;gene=nrdF;gene_biotype=protein_coding;locus_tag=pgaptmp_000323,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,23114,24133,.,+,0,ID=cds-pgaptmp_000323;Parent=gene-pgaptmp_000323;Name=extdb:pgaptmp_000323;Ontology_term=GO:0009265,GO:0004748,GO:0030145,GO:0005971;gbkey=CDS;gene=nrdF;go_component=ribonucleoside-diphosphate reductase complex|0005971||IEA;go_function=ribonucleoside-diphosphate reductase activity%2C thioredoxin disulfide as acceptor|0004748||IEA,manganese ion binding|0030145||IEA;go_process=2'-deoxyribonucleotide biosynthetic process|0009265||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874678.1;locus_tag=pgaptmp_000323;product=class 1b ribonucleoside-diphosphate reductase subunit beta;protein_id=extdb:pgaptmp_000323;transl_table=4,,,,
Contig_34_89.0124,.,gene,24136,24597,.,+,.,ID=gene-pgaptmp_000324;Name=nrdI;gbkey=Gene;gene=nrdI;gene_biotype=protein_coding;locus_tag=pgaptmp_000324,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,24136,24597,.,+,0,ID=cds-pgaptmp_000324;Parent=gene-pgaptmp_000324;Name=extdb:pgaptmp_000324;Ontology_term=GO:0009263;gbkey=CDS;gene=nrdI;go_process=deoxyribonucleotide biosynthetic process|0009263||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874679.1;locus_tag=pgaptmp_000324;product=class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI;protein_id=extdb:pgaptmp_000324;transl_table=4,,,,,,,,
Contig_34_89.0124,.,gene,24621,26786,.,+,.,ID=gene-pgaptmp_000325;Name=nrdE;gbkey=Gene;gene=nrdE;gene_biotype=protein_coding;locus_tag=pgaptmp_000325,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,24621,26786,.,+,0,ID=cds-pgaptmp_000325;Parent=gene-pgaptmp_000325;Name=extdb:pgaptmp_000325;Ontology_term=GO:0006260,GO:0004748,GO:0005524;gbkey=CDS;gene=nrdE;go_function=ribonucleoside-diphosphate reductase activity%2C thioredoxin disulfide as acceptor|0004748||IEA,ATP binding|0005524||IEA;go_process=DNA replication|0006260||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009885768.1;locus_tag=pgaptmp_000325;product=class 1b ribonucleoside-diphosphate reductase subunit alpha;protein_id=extdb:pgaptmp_000325;transl_table=4,,,,,
Contig_34_89.0124,.,gene,26933,27235,.,+,.,ID=gene-pgaptmp_000326;Name=rplU;gbkey=Gene;gene=rplU;gene_biotype=protein_coding;locus_tag=pgaptmp_000326,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,26933,27235,.,+,0,ID=cds-pgaptmp_000326;Parent=gene-pgaptmp_000326;Name=extdb:pgaptmp_000326;Ontology_term=GO:0006412,GO:0003735,GO:0000311,GO:0022625;gbkey=CDS;gene=rplU;go_component=plastid large ribosomal subunit|0000311||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874681.1;locus_tag=pgaptmp_000326;product=50S ribosomal protein L21;protein_id=extdb:pgaptmp_000326;transl_table=4,,,,
Contig_34_89.0124,.,gene,27228,27530,.,+,.,ID=gene-pgaptmp_000327;Name=pgaptmp_000327;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000327,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,27228,27530,.,+,0,ID=cds-pgaptmp_000327;Parent=gene-pgaptmp_000327;Name=extdb:pgaptmp_000327;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532771.1;locus_tag=pgaptmp_000327;product=ribosomal-processing cysteine protease Prp;protein_id=extdb:pgaptmp_000327;transl_table=4,,,,,,,,
Contig_34_89.0124,.,gene,27541,27837,.,+,.,ID=gene-pgaptmp_000328;Name=rpmA;gbkey=Gene;gene=rpmA;gene_biotype=protein_coding;locus_tag=pgaptmp_000328,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,27541,27837,.,+,0,ID=cds-pgaptmp_000328;Parent=gene-pgaptmp_000328;Name=extdb:pgaptmp_000328;Ontology_term=GO:0006412,GO:0003735,GO:0000315,GO:0022625;gbkey=CDS;gene=rpmA;go_component=organellar large ribosomal subunit|0000315||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325462.1;locus_tag=pgaptmp_000328;product=50S ribosomal protein L27;protein_id=extdb:pgaptmp_000328;transl_table=4,,,,
Contig_34_89.0124,.,gene,27830,28690,.,+,.,ID=gene-pgaptmp_000329;Name=pgaptmp_000329;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000329,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,27830,28690,.,+,0,ID=cds-pgaptmp_000329;Parent=gene-pgaptmp_000329;Name=extdb:pgaptmp_000329;Ontology_term=GO:0006281,GO:0003906;gbkey=CDS;go_function=DNA-(apurinic or apyrimidinic site) endonuclease activity|0003906||IEA;go_process=DNA repair|0006281||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874684.1;locus_tag=pgaptmp_000329;product=deoxyribonuclease IV;protein_id=extdb:pgaptmp_000329;transl_table=4,,,,,,,
Contig_34_89.0124,.,gene,28644,29120,.,+,.,ID=gene-pgaptmp_000330;Name=pgaptmp_000330;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000330,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,28644,29120,.,+,0,ID=cds-pgaptmp_000330;Parent=gene-pgaptmp_000330;Name=extdb:pgaptmp_000330;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874685.1;locus_tag=pgaptmp_000330;product=transcriptional repressor;protein_id=extdb:pgaptmp_000330;transl_table=4,,,,,,,,
Contig_34_89.0124,.,gene,29110,29994,.,+,.,ID=gene-pgaptmp_000331;Name=pgaptmp_000331;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000331,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,29110,29994,.,+,0,ID=cds-pgaptmp_000331;Parent=gene-pgaptmp_000331;Name=extdb:pgaptmp_000331;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874686.1;locus_tag=pgaptmp_000331;product=DUF3196 family protein;protein_id=extdb:pgaptmp_000331;transl_table=4,,,,,,,,
Contig_34_89.0124,.,gene,30019,31353,.,+,.,ID=gene-pgaptmp_000332;Name=tig;gbkey=Gene;gene=tig;gene_biotype=protein_coding;locus_tag=pgaptmp_000332,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,30019,31353,.,+,0,ID=cds-pgaptmp_000332;Parent=gene-pgaptmp_000332;Name=extdb:pgaptmp_000332;Ontology_term=GO:0051083,GO:0003755,GO:0051082,GO:0005854;gbkey=CDS;gene=tig;go_component=nascent polypeptide-associated complex|0005854||IEA;go_function=peptidyl-prolyl cis-trans isomerase activity|0003755||IEA,unfolded protein binding|0051082||IEA;go_process='de novo' cotranslational protein folding|0051083||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874687.1;locus_tag=pgaptmp_000332;product=trigger factor;protein_id=extdb:pgaptmp_000332;transl_table=4,,,,
Contig_34_89.0124,.,gene,31424,33811,.,+,.,ID=gene-pgaptmp_000333;Name=lon;gbkey=Gene;gene=lon;gene_biotype=protein_coding;locus_tag=pgaptmp_000333,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,31424,33811,.,+,0,ID=cds-pgaptmp_000333;Parent=gene-pgaptmp_000333;Name=extdb:pgaptmp_000333;Ontology_term=GO:0006508,GO:0004252,GO:0005524,GO:0016887;gbkey=CDS;gene=lon;go_function=serine-type endopeptidase activity|0004252||IEA,ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA;go_process=proteolysis|0006508||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_019830462.1;locus_tag=pgaptmp_000333;product=endopeptidase La;protein_id=extdb:pgaptmp_000333;transl_table=4,,,
Contig_34_89.0124,.,gene,34006,36258,.,+,.,ID=gene-pgaptmp_000334;Name=pgaptmp_000334;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000334,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,34006,36258,.,+,0,ID=cds-pgaptmp_000334;Parent=gene-pgaptmp_000334;Name=extdb:pgaptmp_000334;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874689.1;locus_tag=pgaptmp_000334;product=ABC transporter permease;protein_id=extdb:pgaptmp_000334;transl_table=4,,,,,,,,
Contig_34_89.0124,.,gene,36261,37241,.,+,.,ID=gene-pgaptmp_000335;Name=pgaptmp_000335;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000335,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,36261,37241,.,+,0,ID=cds-pgaptmp_000335;Parent=gene-pgaptmp_000335;Name=extdb:pgaptmp_000335;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325466.1;locus_tag=pgaptmp_000335;product=ABC transporter ATP-binding protein;protein_id=extdb:pgaptmp_000335;transl_table=4,,,,,,,,
Contig_34_89.0124,.,gene,37228,39453,.,+,.,ID=gene-pgaptmp_000336;Name=pgaptmp_000336;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000336,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,37228,39453,.,+,0,ID=cds-pgaptmp_000336;Parent=gene-pgaptmp_000336;Name=extdb:pgaptmp_000336;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532905.1;locus_tag=pgaptmp_000336;product=ABC transporter permease;protein_id=extdb:pgaptmp_000336;transl_table=4,,,,,,,,
Contig_34_89.0124,.,gene,39454,40503,.,-,.,ID=gene-pgaptmp_000337;Name=pgaptmp_000337;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000337,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,39454,40503,.,-,0,ID=cds-pgaptmp_000337;Parent=gene-pgaptmp_000337;Name=extdb:pgaptmp_000337;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574948.1;locus_tag=pgaptmp_000337;product=nicotinate-nucleotide adenylyltransferase;protein_id=extdb:pgaptmp_000337;transl_table=4,,,,,,,,
Contig_34_89.0124,.,gene,40573,42438,.,+,.,ID=gene-pgaptmp_000338;Name=pgaptmp_000338;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000338,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,40573,42438,.,+,0,ID=cds-pgaptmp_000338;Parent=gene-pgaptmp_000338;Name=extdb:pgaptmp_000338;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325469.1;locus_tag=pgaptmp_000338;product=hypothetical protein;protein_id=extdb:pgaptmp_000338;transl_table=4,,,,,,,,
Contig_34_89.0124,.,gene,42441,44339,.,+,.,ID=gene-pgaptmp_000339;Name=pgaptmp_000339;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000339,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,42441,44339,.,+,0,ID=cds-pgaptmp_000339;Parent=gene-pgaptmp_000339;Name=extdb:pgaptmp_000339;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874694.1;locus_tag=pgaptmp_000339;product=hypothetical protein;protein_id=extdb:pgaptmp_000339;transl_table=4,,,,,,,,
Contig_34_89.0124,.,gene,44339,45013,.,+,.,ID=gene-pgaptmp_000340;Name=pgaptmp_000340;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000340,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,44339,45013,.,+,0,ID=cds-pgaptmp_000340;Parent=gene-pgaptmp_000340;Name=extdb:pgaptmp_000340;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_019830464.1;locus_tag=pgaptmp_000340;product=RDD family protein;protein_id=extdb:pgaptmp_000340;transl_table=4,,,,,,,,
Contig_34_89.0124,.,gene,45017,46606,.,+,.,ID=gene-pgaptmp_000341;Name=pgaptmp_000341;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000341,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,45017,46606,.,+,0,ID=cds-pgaptmp_000341;Parent=gene-pgaptmp_000341;Name=extdb:pgaptmp_000341;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325472.1;locus_tag=pgaptmp_000341;product=ATP-dependent helicase;protein_id=extdb:pgaptmp_000341;transl_table=4,,,,,,,,
Contig_34_89.0124,.,gene,46669,48816,.,+,.,ID=gene-pgaptmp_000342;Name=pgaptmp_000342;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000342,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,46669,48816,.,+,0,ID=cds-pgaptmp_000342;Parent=gene-pgaptmp_000342;Name=extdb:pgaptmp_000342;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874697.1;locus_tag=pgaptmp_000342;product=ATP-dependent helicase;protein_id=extdb:pgaptmp_000342;transl_table=4,,,,,,,,
Contig_34_89.0124,.,gene,48957,50588,.,+,.,ID=gene-pgaptmp_000343;Name=pgaptmp_000343;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000343,,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,48957,50588,.,+,0,ID=cds-pgaptmp_000343;Parent=gene-pgaptmp_000343;Name=extdb:pgaptmp_000343;Ontology_term=GO:0006306,GO:0009307,GO:0009007,GO:0015666;gbkey=CDS;go_function=site-specific DNA-methyltransferase (adenine-specific) activity|0009007||IEA,restriction endodeoxyribonuclease activity|0015666||IEA;go_process=DNA methylation|0006306||IEA,DNA restriction-modification system|0009307||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_019830465.1;locus_tag=pgaptmp_000343;product=type I restriction-modification system subunit M;protein_id=extdb:pgaptmp_000343;transl_table=4,,,
Contig_34_89.0124,.,gene,50658,51068,.,+,.,ID=gene-pgaptmp_000344;Name=pgaptmp_000344;end_range=51068,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000344;partial=true,,,,,,,
Contig_34_89.0124,Protein Homology,CDS,50658,51068,.,+,0,ID=cds-pgaptmp_000344;Parent=gene-pgaptmp_000344;Name=extdb:pgaptmp_000344;Ontology_term=GO:0006304;end_range=51068,.;gbkey=CDS;go_process=DNA modification|0006304||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574958.1;locus_tag=pgaptmp_000344;partial=true;product=restriction endonuclease subunit S;protein_id=extdb:pgaptmp_000344;transl_table=4,,,,,,,
Contig_35_249.368,Local,region,1,1331,.,+,.,ID=Contig_35_249.368:1..1331;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_6009,,,,,,,,
Contig_35_249.368,.,gene,1,1331,.,+,.,ID=gene-pgaptmp_000345;Name=mgpA;end_range=1331,.;gbkey=Gene;gene=mgpA;gene_biotype=protein_coding;locus_tag=pgaptmp_000345;partial=true;start_range=.,1,,,,,,
Contig_35_249.368,Protein Homology,CDS,1,1331,.,+,0,ID=cds-pgaptmp_000345;Parent=gene-pgaptmp_000345;Name=extdb:pgaptmp_000345;end_range=1331,.;gbkey=CDS;gene=mgpA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874498.1;locus_tag=pgaptmp_000345;partial=true;product=adhesin P1;protein_id=extdb:pgaptmp_000345;start_range=.,1;transl_table=4,,,,,,
Contig_36_147.89,Local,region,1,12807,.,+,.,ID=Contig_36_147.89:1..12807;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_6009,,,,,,,,
Contig_36_147.89,.,gene,1,2048,.,+,.,ID=gene-pgaptmp_000346;Name=topJ;gbkey=Gene;gene=topJ;gene_biotype=protein_coding;locus_tag=pgaptmp_000346;partial=true;start_range=.,1,,,,,,,
Contig_36_147.89,Protein Homology,CDS,1,2048,.,+,2,ID=cds-pgaptmp_000346;Parent=gene-pgaptmp_000346;Name=extdb:pgaptmp_000346;gbkey=CDS;gene=topJ;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874476.1;locus_tag=pgaptmp_000346;partial=true;product=terminal organelle assembly protein TopJ;protein_id=extdb:pgaptmp_000346;start_range=.,1;transl_table=4,,,,,,,
Contig_36_147.89,.,gene,2071,2724,.,+,.,ID=gene-pgaptmp_000347;Name=pgaptmp_000347;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000347,,,,,,,,
Contig_36_147.89,Protein Homology,CDS,2071,2724,.,+,0,ID=cds-pgaptmp_000347;Parent=gene-pgaptmp_000347;Name=extdb:pgaptmp_000347;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874477.1;locus_tag=pgaptmp_000347;product=nucleotide exchange factor GrpE;protein_id=extdb:pgaptmp_000347;transl_table=4,,,,,,,,
Contig_36_147.89,.,gene,2724,3089,.,+,.,ID=gene-pgaptmp_000348;Name=pgaptmp_000348;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000348,,,,,,,,
Contig_36_147.89,Protein Homology,CDS,2724,3089,.,+,0,ID=cds-pgaptmp_000348;Parent=gene-pgaptmp_000348;Name=extdb:pgaptmp_000348;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874478.1;locus_tag=pgaptmp_000348;product=hypothetical protein;protein_id=extdb:pgaptmp_000348;transl_table=4,,,,,,,,
Contig_36_147.89,.,gene,3107,3180,.,-,.,ID=gene-pgaptmp_000349;Name=pgaptmp_000349;gbkey=Gene;gene_biotype=tRNA;locus_tag=pgaptmp_000349,,,,,,,,
Contig_36_147.89,tRNAscan-SE,tRNA,3107,3180,.,-,.,ID=rna-pgaptmp_000349;Parent=gene-pgaptmp_000349;anticodon=(pos:complement(3146..3148));gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000349;product=tRNA-Thr,,,,,,,,
Contig_36_147.89,tRNAscan-SE,exon,3107,3180,.,-,.,ID=exon-pgaptmp_000349-1;Parent=rna-pgaptmp_000349;anticodon=(pos:complement(3146..3148));gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000349;product=tRNA-Thr,,,,,,,,
Contig_36_147.89,.,gene,3215,5122,.,+,.,ID=gene-pgaptmp_000350;Name=parE;gbkey=Gene;gene=parE;gene_biotype=protein_coding;locus_tag=pgaptmp_000350,,,,,,,,
Contig_36_147.89,Protein Homology,CDS,3215,5122,.,+,0,ID=cds-pgaptmp_000350;Parent=gene-pgaptmp_000350;Name=extdb:pgaptmp_000350;Ontology_term=GO:0006260,GO:0006265,GO:0003918,GO:0009340;gbkey=CDS;gene=parE;go_component=DNA topoisomerase IV complex|0009340||IEA;go_function=DNA topoisomerase type II (double strand cut%2C ATP-hydrolyzing) activity|0003918||IEA;go_process=DNA replication|0006260||IEA,DNA topological change|0006265||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010869371.1;locus_tag=pgaptmp_000350;product=DNA topoisomerase IV subunit B;protein_id=extdb:pgaptmp_000350;transl_table=4,,,,
Contig_36_147.89,.,gene,5122,7491,.,+,.,ID=gene-pgaptmp_000351;Name=parC;gbkey=Gene;gene=parC;gene_biotype=protein_coding;locus_tag=pgaptmp_000351,,,,,,,,
Contig_36_147.89,Protein Homology,CDS,5122,7491,.,+,0,ID=cds-pgaptmp_000351;Parent=gene-pgaptmp_000351;Name=extdb:pgaptmp_000351;Ontology_term=GO:0006260,GO:0006265,GO:0003918,GO:0009340;gbkey=CDS;gene=parC;go_component=DNA topoisomerase IV complex|0009340||IEA;go_function=DNA topoisomerase type II (double strand cut%2C ATP-hydrolyzing) activity|0003918||IEA;go_process=DNA replication|0006260||IEA,DNA topological change|0006265||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325358.1;locus_tag=pgaptmp_000351;product=DNA topoisomerase IV subunit A;protein_id=extdb:pgaptmp_000351;transl_table=4,,,,
Contig_36_147.89,.,gene,7478,8533,.,-,.,ID=gene-pgaptmp_000352;Name=hrcA;gbkey=Gene;gene=hrcA;gene_biotype=protein_coding;locus_tag=pgaptmp_000352,,,,,,,,
Contig_36_147.89,Protein Homology,CDS,7478,8533,.,-,0,ID=cds-pgaptmp_000352;Parent=gene-pgaptmp_000352;Name=extdb:pgaptmp_000352;Ontology_term=GO:0009408,GO:0005737;gbkey=CDS;gene=hrcA;go_component=cytoplasm|0005737||IEA;go_process=response to heat|0009408||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874481.1;locus_tag=pgaptmp_000352;product=heat-inducible transcriptional repressor HrcA;protein_id=extdb:pgaptmp_000352;transl_table=4,,,,,,,
Contig_36_147.89,.,gene,8565,10367,.,+,.,ID=gene-pgaptmp_000353;Name=uvrC;gbkey=Gene;gene=uvrC;gene_biotype=protein_coding;locus_tag=pgaptmp_000353,,,,,,,,
Contig_36_147.89,Protein Homology,CDS,8565,10367,.,+,0,ID=cds-pgaptmp_000353;Parent=gene-pgaptmp_000353;Name=extdb:pgaptmp_000353;Ontology_term=GO:0006289,GO:0009381,GO:0009380;gbkey=CDS;gene=uvrC;go_component=excinuclease repair complex|0009380||IEA;go_function=excinuclease ABC activity|0009381||IEA;go_process=nucleotide-excision repair|0006289||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325359.1;locus_tag=pgaptmp_000353;product=excinuclease ABC subunit UvrC;protein_id=extdb:pgaptmp_000353;transl_table=4,,,,,,
Contig_36_147.89,.,gene,10360,10839,.,+,.,ID=gene-pgaptmp_000354;Name=pgaptmp_000354;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000354,,,,,,,,
