Sequence+H1A1:H1,Source,Feature,Start,End,Score,Strand,Frame,Attributes,,,,,,,,
Contig_22_144.268,.,gene,14711,15262,.,-,.,ID=gene-pgaptmp_000167;Name=infC;gbkey=Gene;gene=infC;gene_biotype=protein_coding;locus_tag=pgaptmp_000167,,,,,,,,
Contig_22_144.268,Protein Homology,CDS,14711,15262,.,-,0,ID=cds-pgaptmp_000167;Parent=gene-pgaptmp_000167;Name=extdb:pgaptmp_000167;Ontology_term=GO:0006413,GO:0003743;gbkey=CDS;gene=infC;go_function=translation initiation factor activity|0003743||IEA;go_process=translational initiation|0006413||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014894620.1;locus_tag=pgaptmp_000167;product=translation initiation factor IF-3;protein_id=extdb:pgaptmp_000167;transl_table=4,,,,,,,
Contig_22_144.268,.,gene,15406,17208,.,-,.,ID=gene-pgaptmp_000168;Name=pgaptmp_000168;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000168,,,,,,,,
Contig_22_144.268,Protein Homology,CDS,15406,17208,.,-,0,ID=cds-pgaptmp_000168;Parent=gene-pgaptmp_000168;Name=extdb:pgaptmp_000168;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874471.1;locus_tag=pgaptmp_000168;product=choline/carnitine O-acyltransferase;protein_id=extdb:pgaptmp_000168;transl_table=4,,,,,,,,
Contig_22_144.268,.,gene,17198,18436,.,-,.,ID=gene-pgaptmp_000169;Name=pgaptmp_000169;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000169,,,,,,,,
Contig_22_144.268,Protein Homology,CDS,17198,18436,.,-,0,ID=cds-pgaptmp_000169;Parent=gene-pgaptmp_000169;Name=extdb:pgaptmp_000169;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532884.1;locus_tag=pgaptmp_000169;product=hypothetical protein;protein_id=extdb:pgaptmp_000169;transl_table=4,,,,,,,,
Contig_22_144.268,.,gene,18418,18810,.,-,.,ID=gene-pgaptmp_000170;Name=pgaptmp_000170;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000170,,,,,,,,
Contig_22_144.268,Protein Homology,CDS,18418,18810,.,-,0,ID=cds-pgaptmp_000170;Parent=gene-pgaptmp_000170;Name=extdb:pgaptmp_000170;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874469.1;locus_tag=pgaptmp_000170;product=hypothetical protein;protein_id=extdb:pgaptmp_000170;transl_table=4,,,,,,,,
Contig_22_144.268,.,gene,19117,19587,.,-,.,ID=gene-pgaptmp_000171;Name=pgaptmp_000171;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000171,,,,,,,,
Contig_22_144.268,GeneMarkS-2+,CDS,19117,19587,.,-,0,ID=cds-pgaptmp_000171;Parent=gene-pgaptmp_000171;Name=extdb:pgaptmp_000171;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_000171;product=hypothetical protein;protein_id=extdb:pgaptmp_000171;transl_table=4,,,,,,,,
Contig_22_144.268,.,gene,19670,20938,.,-,.,ID=gene-pgaptmp_000172;Name=pgaptmp_000172;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000172,,,,,,,,
Contig_22_144.268,Protein Homology,CDS,19670,20938,.,-,0,ID=cds-pgaptmp_000172;Parent=gene-pgaptmp_000172;Name=extdb:pgaptmp_000172;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325352.1;locus_tag=pgaptmp_000172;product=class I SAM-dependent methyltransferase;protein_id=extdb:pgaptmp_000172;transl_table=4,,,,,,,,
Contig_22_144.268,.,gene,20955,21536,.,-,.,ID=gene-pgaptmp_000173;Name=pgaptmp_000173;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000173,,,,,,,,
Contig_22_144.268,Protein Homology,CDS,20955,21536,.,-,0,ID=cds-pgaptmp_000173;Parent=gene-pgaptmp_000173;Name=extdb:pgaptmp_000173;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532749.1;locus_tag=pgaptmp_000173;product=hypothetical protein;protein_id=extdb:pgaptmp_000173;transl_table=4,,,,,,,,
Contig_22_144.268,.,pseudogene,23527,24018,.,-,.,ID=gene-pgaptmp_000174;Name=pgaptmp_000174;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000174;pseudo=true,,,,,,,,
Contig_22_144.268,Protein Homology,CDS,23527,24018,.,-,0,ID=cds-pgaptmp_000174;Parent=gene-pgaptmp_000174;Note=incomplete%3B partial in the middle of a contig%3B missing C-terminus;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874466.1;locus_tag=pgaptmp_000174;product=hypothetical protein;pseudo=true;transl_table=4,,,,,,,,
Contig_22_144.268,.,gene,24036,24374,.,-,.,ID=gene-pgaptmp_000175;Name=pgaptmp_000175;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000175,,,,,,,,
Contig_22_144.268,GeneMarkS-2+,CDS,24036,24374,.,-,0,ID=cds-pgaptmp_000175;Parent=gene-pgaptmp_000175;Name=extdb:pgaptmp_000175;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_000175;product=hypothetical protein;protein_id=extdb:pgaptmp_000175;transl_table=4,,,,,,,,
Contig_22_144.268,.,gene,24707,25921,.,-,.,ID=gene-pgaptmp_000176;Name=pgaptmp_000176;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000176,,,,,,,,
Contig_22_144.268,Protein Homology,CDS,24707,25921,.,-,0,ID=cds-pgaptmp_000176;Parent=gene-pgaptmp_000176;Name=extdb:pgaptmp_000176;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874465.1;locus_tag=pgaptmp_000176;product=class I SAM-dependent methyltransferase;protein_id=extdb:pgaptmp_000176;transl_table=4,,,,,,,,
Contig_22_144.268,.,gene,25923,26678,.,-,.,ID=gene-pgaptmp_000177;Name=pgaptmp_000177;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000177,,,,,,,,
Contig_22_144.268,Protein Homology,CDS,25923,26678,.,-,0,ID=cds-pgaptmp_000177;Parent=gene-pgaptmp_000177;Name=extdb:pgaptmp_000177;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325347.1;locus_tag=pgaptmp_000177;product=class I SAM-dependent methyltransferase;protein_id=extdb:pgaptmp_000177;transl_table=4,,,,,,,,
Contig_22_144.268,.,gene,26791,29208,.,-,.,ID=gene-pgaptmp_000178;Name=pheT;gbkey=Gene;gene=pheT;gene_biotype=protein_coding;locus_tag=pgaptmp_000178,,,,,,,,
Contig_22_144.268,Protein Homology,CDS,26791,29208,.,-,0,ID=cds-pgaptmp_000178;Parent=gene-pgaptmp_000178;Name=extdb:pgaptmp_000178;Ontology_term=GO:0006432,GO:0004826,GO:0009328;gbkey=CDS;gene=pheT;go_component=phenylalanine-tRNA ligase complex|0009328||IEA;go_function=phenylalanine-tRNA ligase activity|0004826||IEA;go_process=phenylalanyl-tRNA aminoacylation|0006432||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874463.1;locus_tag=pgaptmp_000178;product=phenylalanine--tRNA ligase subunit beta;protein_id=extdb:pgaptmp_000178;transl_table=4,,,,,,
Contig_22_144.268,.,gene,29211,30236,.,-,.,ID=gene-pgaptmp_000179;Name=pheS;gbkey=Gene;gene=pheS;gene_biotype=protein_coding;locus_tag=pgaptmp_000179,,,,,,,,
Contig_22_144.268,Protein Homology,CDS,29211,30236,.,-,0,ID=cds-pgaptmp_000179;Parent=gene-pgaptmp_000179;Name=extdb:pgaptmp_000179;Ontology_term=GO:0006432,GO:0004826,GO:0009328;gbkey=CDS;gene=pheS;go_component=phenylalanine-tRNA ligase complex|0009328||IEA;go_function=phenylalanine-tRNA ligase activity|0004826||IEA;go_process=phenylalanyl-tRNA aminoacylation|0006432||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874462.1;locus_tag=pgaptmp_000179;product=phenylalanine--tRNA ligase subunit alpha;protein_id=extdb:pgaptmp_000179;transl_table=4,,,,,,
Contig_22_144.268,.,gene,30607,30873,.,-,.,ID=gene-pgaptmp_000180;Name=pgaptmp_000180;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000180,,,,,,,,
Contig_22_144.268,Protein Homology,CDS,30607,30873,.,-,0,ID=cds-pgaptmp_000180;Parent=gene-pgaptmp_000180;Name=extdb:pgaptmp_000180;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015344875.1;locus_tag=pgaptmp_000180;product=family K-like protein;protein_id=extdb:pgaptmp_000180;transl_table=4,,,,,,,,
Contig_22_144.268,.,pseudogene,31070,31456,.,-,.,ID=gene-pgaptmp_000181;Name=pgaptmp_000181;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000181;pseudo=true,,,,,,,,
Contig_22_144.268,Protein Homology,CDS,31070,31456,.,-,0,ID=cds-pgaptmp_000181;Parent=gene-pgaptmp_000181;Note=internal stop;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874461.1;locus_tag=pgaptmp_000181;product=DUF16 domain-containing protein;pseudo=true;transl_table=4,,,,,,,,
Contig_22_144.268,.,pseudogene,31394,31916,.,+,.,ID=gene-pgaptmp_000182;Name=pgaptmp_000182;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000182;pseudo=true,,,,,,,,
Contig_22_144.268,Protein Homology,CDS,31394,31916,.,+,0,ID=cds-pgaptmp_000182;Parent=gene-pgaptmp_000182;Note=frameshifted;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874460.1;locus_tag=pgaptmp_000182;product=hypothetical protein;pseudo=true;transl_table=4,,,,,,,,
Contig_22_144.268,.,pseudogene,32391,34036,.,-,.,ID=gene-pgaptmp_000183;Name=pgaptmp_000183;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000183;pseudo=true,,,,,,,,
Contig_22_144.268,Protein Homology,CDS,32391,34036,.,-,2,ID=cds-pgaptmp_000183;Parent=gene-pgaptmp_000183;Note=incomplete%3B partial in the middle of a contig%3B missing N-terminus and C-terminus;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874499.1;locus_tag=pgaptmp_000183;product=MgpC family cytadherence protein;pseudo=true;transl_table=4,,,,,,,,
Contig_23_212.106,Local,region,1,850,.,+,.,ID=Contig_23_212.106:1..850;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_6282,,,,,,,,
Contig_23_212.106,.,pseudogene,220,420,.,+,.,ID=gene-pgaptmp_000184;Name=pgaptmp_000184;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000184;pseudo=true,,,,,,,,
Contig_23_212.106,Protein Homology,CDS,220,420,.,+,0,ID=cds-pgaptmp_000184;Parent=gene-pgaptmp_000184;Note=incomplete%3B partial in the middle of a contig%3B missing C-terminus;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF015230.2;locus_tag=pgaptmp_000184;product=hypothetical protein;pseudo=true;transl_table=4,,,,,,,,
Contig_23_212.106,.,gene,348,850,.,+,.,ID=gene-pgaptmp_000185;Name=pgaptmp_000185;end_range=850,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000185;partial=true,,,,,,,
Contig_23_212.106,Protein Homology,CDS,348,850,.,+,0,ID=cds-pgaptmp_000185;Parent=gene-pgaptmp_000185;Name=extdb:pgaptmp_000185;end_range=850,.;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF015230.2;locus_tag=pgaptmp_000185;partial=true;product=adhesin;protein_id=extdb:pgaptmp_000185;transl_table=4,,,,,,,
Contig_24_133.019,Local,region,1,10059,.,+,.,ID=Contig_24_133.019:1..10059;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_6282,,,,,,,,
Contig_24_133.019,.,pseudogene,1,552,.,+,.,ID=gene-pgaptmp_000186;Name=pgaptmp_000186;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000186;pseudo=true,,,,,,,,
Contig_24_133.019,Protein Homology,CDS,1,552,.,+,0,ID=cds-pgaptmp_000186;Parent=gene-pgaptmp_000186;Note=internal stop%3B incomplete%3B partial in the middle of a contig%3B missing N-terminus and C-terminus;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874498.1;locus_tag=pgaptmp_000186;product=adhesin;pseudo=true;transl_table=4,,,,,,,,
Contig_24_133.019,.,gene,849,2364,.,+,.,ID=gene-pgaptmp_000187;Name=pgaptmp_000187;gbkey=Gene;gene_biotype=rRNA;locus_tag=pgaptmp_000187,,,,,,,,
Contig_24_133.019,cmsearch,rRNA,849,2364,.,+,.,ID=rna-pgaptmp_000187;Parent=gene-pgaptmp_000187;Dbxref=RFAM:RF00177;gbkey=rRNA;inference=COORDINATES: profile:INFERNAL:1.1.1;locus_tag=pgaptmp_000187;product=16S ribosomal RNA,,,,,,,,
Contig_24_133.019,cmsearch,exon,849,2364,.,+,.,ID=exon-pgaptmp_000187-1;Parent=rna-pgaptmp_000187;Dbxref=RFAM:RF00177;gbkey=rRNA;inference=COORDINATES: profile:INFERNAL:1.1.1;locus_tag=pgaptmp_000187;product=16S ribosomal RNA,,,,,,,,
Contig_24_133.019,.,gene,2592,5497,.,+,.,ID=gene-pgaptmp_000188;Name=pgaptmp_000188;gbkey=Gene;gene_biotype=rRNA;locus_tag=pgaptmp_000188,,,,,,,,
Contig_24_133.019,cmsearch,rRNA,2592,5497,.,+,.,ID=rna-pgaptmp_000188;Parent=gene-pgaptmp_000188;Dbxref=RFAM:RF02541;gbkey=rRNA;inference=COORDINATES: profile:INFERNAL:1.1.1;locus_tag=pgaptmp_000188;product=23S ribosomal RNA,,,,,,,,
Contig_24_133.019,cmsearch,exon,2592,5497,.,+,.,ID=exon-pgaptmp_000188-1;Parent=rna-pgaptmp_000188;Dbxref=RFAM:RF02541;gbkey=rRNA;inference=COORDINATES: profile:INFERNAL:1.1.1;locus_tag=pgaptmp_000188;product=23S ribosomal RNA,,,,,,,,
Contig_24_133.019,.,gene,5535,5642,.,+,.,ID=gene-pgaptmp_000189;Name=rrf;gbkey=Gene;gene=rrf;gene_biotype=rRNA;locus_tag=pgaptmp_000189,,,,,,,,
Contig_24_133.019,cmsearch,rRNA,5535,5642,.,+,.,ID=rna-pgaptmp_000189;Parent=gene-pgaptmp_000189;Dbxref=RFAM:RF00001;gbkey=rRNA;gene=rrf;inference=COORDINATES: profile:INFERNAL:1.1.1;locus_tag=pgaptmp_000189;product=5S ribosomal RNA,,,,,,,,
Contig_24_133.019,cmsearch,exon,5535,5642,.,+,.,ID=exon-pgaptmp_000189-1;Parent=rna-pgaptmp_000189;Dbxref=RFAM:RF00001;gbkey=rRNA;gene=rrf;inference=COORDINATES: profile:INFERNAL:1.1.1;locus_tag=pgaptmp_000189;product=5S ribosomal RNA,,,,,,,,
Contig_24_133.019,.,gene,5826,7385,.,+,.,ID=gene-pgaptmp_000190;Name=pgaptmp_000190;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000190,,,,,,,,
Contig_24_133.019,Protein Homology,CDS,5826,7385,.,+,0,ID=cds-pgaptmp_000190;Parent=gene-pgaptmp_000190;Name=extdb:pgaptmp_000190;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015344873.1;locus_tag=pgaptmp_000190;product=APC family permease;protein_id=extdb:pgaptmp_000190;transl_table=4,,,,,,,,
Contig_24_133.019,.,gene,7561,9186,.,+,.,ID=gene-pgaptmp_000191;Name=pgaptmp_000191;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000191,,,,,,,,
Contig_24_133.019,Protein Homology,CDS,7561,9186,.,+,0,ID=cds-pgaptmp_000191;Parent=gene-pgaptmp_000191;Name=extdb:pgaptmp_000191;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF015276.2;locus_tag=pgaptmp_000191;product=P80 family lipoprotein;protein_id=extdb:pgaptmp_000191;transl_table=4,,,,,,,,
Contig_24_133.019,.,gene,9484,9927,.,+,.,ID=gene-pgaptmp_000192;Name=pgaptmp_000192;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000192,,,,,,,,
Contig_24_133.019,Protein Homology,CDS,9484,9927,.,+,0,ID=cds-pgaptmp_000192;Parent=gene-pgaptmp_000192;Name=extdb:pgaptmp_000192;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874455.1;locus_tag=pgaptmp_000192;product=hypothetical protein;protein_id=extdb:pgaptmp_000192;transl_table=4,,,,,,,,
Contig_25_132.23,Local,region,1,123377,.,+,.,ID=Contig_25_132.23:1..123377;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_6282,,,,,,,,
Contig_25_132.23,.,gene,1,123,.,+,.,ID=gene-pgaptmp_000193;Name=pgaptmp_000193;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000193;partial=true;start_range=.,1,,,,,,,
Contig_25_132.23,Protein Homology,CDS,1,123,.,+,0,ID=cds-pgaptmp_000193;Parent=gene-pgaptmp_000193;Name=extdb:pgaptmp_000193;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874367.1;locus_tag=pgaptmp_000193;partial=true;product=DUF16 domain-containing protein;protein_id=extdb:pgaptmp_000193;start_range=.,1;transl_table=4,,,,,,,
Contig_25_132.23,.,gene,257,2278,.,-,.,ID=gene-pgaptmp_000194;Name=pgaptmp_000194;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000194,,,,,,,,
Contig_25_132.23,Protein Homology,CDS,257,2278,.,-,0,ID=cds-pgaptmp_000194;Parent=gene-pgaptmp_000194;Name=extdb:pgaptmp_000194;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874393.1;locus_tag=pgaptmp_000194;product=DUF237 domain-containing protein;protein_id=extdb:pgaptmp_000194;transl_table=4,,,,,,,,
Contig_25_132.23,.,gene,2450,4450,.,-,.,ID=gene-pgaptmp_000195;Name=pgaptmp_000195;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000195,,,,,,,,
Contig_25_132.23,Protein Homology,CDS,2450,4450,.,-,0,ID=cds-pgaptmp_000195;Parent=gene-pgaptmp_000195;Name=extdb:pgaptmp_000195;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874392.1;locus_tag=pgaptmp_000195;product=DUF237 domain-containing protein;protein_id=extdb:pgaptmp_000195;transl_table=4,,,,,,,,
Contig_25_132.23,.,gene,4728,9059,.,+,.,ID=gene-pgaptmp_000196;Name=polC;gbkey=Gene;gene=polC;gene_biotype=protein_coding;locus_tag=pgaptmp_000196,,,,,,,,
Contig_25_132.23,Protein Homology,CDS,4728,9059,.,+,0,ID=cds-pgaptmp_000196;Parent=gene-pgaptmp_000196;Name=extdb:pgaptmp_000196;Ontology_term=GO:0006260,GO:0003887,GO:0009360;gbkey=CDS;gene=polC;go_component=DNA polymerase III complex|0009360||IEA;go_function=DNA-directed DNA polymerase activity|0003887||IEA;go_process=DNA replication|0006260||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574846.1;locus_tag=pgaptmp_000196;product=DNA polymerase III subunit alpha;protein_id=extdb:pgaptmp_000196;transl_table=4,,,,,,
Contig_25_132.23,.,gene,9099,9719,.,+,.,ID=gene-pgaptmp_000197;Name=upp;gbkey=Gene;gene=upp;gene_biotype=protein_coding;locus_tag=pgaptmp_000197,,,,,,,,
Contig_25_132.23,Protein Homology,CDS,9099,9719,.,+,0,ID=cds-pgaptmp_000197;Parent=gene-pgaptmp_000197;Name=extdb:pgaptmp_000197;Ontology_term=GO:0008655,GO:0004845;gbkey=CDS;gene=upp;go_function=uracil phosphoribosyltransferase activity|0004845||IEA;go_process=pyrimidine-containing compound salvage|0008655||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874390.1;locus_tag=pgaptmp_000197;product=uracil phosphoribosyltransferase;protein_id=extdb:pgaptmp_000197;transl_table=4,,,,,,,
Contig_25_132.23,.,gene,9723,10049,.,+,.,ID=gene-pgaptmp_000198;Name=pgaptmp_000198;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000198,,,,,,,,
Contig_25_132.23,Protein Homology,CDS,9723,10049,.,+,0,ID=cds-pgaptmp_000198;Parent=gene-pgaptmp_000198;Name=extdb:pgaptmp_000198;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874389.1;locus_tag=pgaptmp_000198;product=DJ-1/PfpI family protein;protein_id=extdb:pgaptmp_000198;transl_table=4,,,,,,,,
Contig_25_132.23,.,gene,10273,10884,.,-,.,ID=gene-pgaptmp_000199;Name=pgaptmp_000199;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000199,,,,,,,,
Contig_25_132.23,Protein Homology,CDS,10273,10884,.,-,0,ID=cds-pgaptmp_000199;Parent=gene-pgaptmp_000199;Name=extdb:pgaptmp_000199;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874388.1;locus_tag=pgaptmp_000199;product=DUF5453 family protein;protein_id=extdb:pgaptmp_000199;transl_table=4,,,,,,,,
Contig_25_132.23,.,gene,10884,11390,.,-,.,ID=gene-pgaptmp_000200;Name=pgaptmp_000200;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000200,,,,,,,,
Contig_25_132.23,Protein Homology,CDS,10884,11390,.,-,0,ID=cds-pgaptmp_000200;Parent=gene-pgaptmp_000200;Name=extdb:pgaptmp_000200;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874387.1;locus_tag=pgaptmp_000200;product=DUF1948 domain-containing protein;protein_id=extdb:pgaptmp_000200;transl_table=4,,,,,,,,
Contig_25_132.23,.,gene,11308,11880,.,-,.,ID=gene-pgaptmp_000201;Name=efp;gbkey=Gene;gene=efp;gene_biotype=protein_coding;locus_tag=pgaptmp_000201,,,,,,,,
Contig_25_132.23,Protein Homology,CDS,11308,11880,.,-,0,ID=cds-pgaptmp_000201;Parent=gene-pgaptmp_000201;Name=extdb:pgaptmp_000201;Ontology_term=GO:0006414,GO:0003746,GO:0005737;gbkey=CDS;gene=efp;go_component=cytoplasm|0005737||IEA;go_function=translation elongation factor activity|0003746||IEA;go_process=translational elongation|0006414||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874386.1;locus_tag=pgaptmp_000201;product=elongation factor P;protein_id=extdb:pgaptmp_000201;transl_table=4,,,,,,
Contig_25_132.23,.,gene,11901,12800,.,-,.,ID=gene-pgaptmp_000202;Name=pgaptmp_000202;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000202,,,,,,,,
Contig_25_132.23,Protein Homology,CDS,11901,12800,.,-,0,ID=cds-pgaptmp_000202;Parent=gene-pgaptmp_000202;Name=extdb:pgaptmp_000202;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325295.1;locus_tag=pgaptmp_000202;product=glycosyltransferase;protein_id=extdb:pgaptmp_000202;transl_table=4,,,,,,,,
Contig_25_132.23,.,gene,12887,13657,.,+,.,ID=gene-pgaptmp_000203;Name=pgaptmp_000203;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000203,,,,,,,,
Contig_25_132.23,Protein Homology,CDS,12887,13657,.,+,0,ID=cds-pgaptmp_000203;Parent=gene-pgaptmp_000203;Name=extdb:pgaptmp_000203;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325294.1;locus_tag=pgaptmp_000203;product=GNAT family N-acetyltransferase;protein_id=extdb:pgaptmp_000203;transl_table=4,,,,,,,,
Contig_25_132.23,.,gene,13647,14747,.,-,.,ID=gene-pgaptmp_000204;Name=ychF;gbkey=Gene;gene=ychF;gene_biotype=protein_coding;locus_tag=pgaptmp_000204,,,,,,,,
Contig_25_132.23,Protein Homology,CDS,13647,14747,.,-,0,ID=cds-pgaptmp_000204;Parent=gene-pgaptmp_000204;Name=extdb:pgaptmp_000204;Ontology_term=GO:0005525;gbkey=CDS;gene=ychF;go_function=GTP binding|0005525||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014886258.1;locus_tag=pgaptmp_000204;product=redox-regulated ATPase YchF;protein_id=extdb:pgaptmp_000204;transl_table=4,,,,,,,,
Contig_25_132.23,.,gene,14748,15614,.,-,.,ID=gene-pgaptmp_000205;Name=fba;gbkey=Gene;gene=fba;gene_biotype=protein_coding;locus_tag=pgaptmp_000205,,,,,,,,
Contig_25_132.23,Protein Homology,CDS,14748,15614,.,-,0,ID=cds-pgaptmp_000205;Parent=gene-pgaptmp_000205;Name=extdb:pgaptmp_000205;Ontology_term=GO:0006096,GO:0004332;gbkey=CDS;gene=fba;go_function=fructose-bisphosphate aldolase activity|0004332||IEA;go_process=glycolytic process|0006096||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874382.1;locus_tag=pgaptmp_000205;product=class II fructose-1%2C6-bisphosphate aldolase;protein_id=extdb:pgaptmp_000205;transl_table=4,,,,,,,
Contig_25_132.23,.,gene,15614,16048,.,-,.,ID=gene-pgaptmp_000206;Name=rpoE;gbkey=Gene;gene=rpoE;gene_biotype=protein_coding;locus_tag=pgaptmp_000206,,,,,,,,
Contig_25_132.23,Protein Homology,CDS,15614,16048,.,-,0,ID=cds-pgaptmp_000206;Parent=gene-pgaptmp_000206;Name=extdb:pgaptmp_000206;Ontology_term=GO:0006351,GO:0003899;gbkey=CDS;gene=rpoE;go_function=DNA-directed 5'-3' RNA polymerase activity|0003899||IEA;go_process=transcription%2C DNA-templated|0006351||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009885918.1;locus_tag=pgaptmp_000206;product=DNA-directed RNA polymerase subunit delta;protein_id=extdb:pgaptmp_000206;transl_table=4,,,,,,,
Contig_25_132.23,.,gene,16075,17613,.,-,.,ID=gene-pgaptmp_000207;Name=metG;gbkey=Gene;gene=metG;gene_biotype=protein_coding;locus_tag=pgaptmp_000207,,,,,,,,
Contig_25_132.23,Protein Homology,CDS,16075,17613,.,-,0,ID=cds-pgaptmp_000207;Parent=gene-pgaptmp_000207;Name=extdb:pgaptmp_000207;Ontology_term=GO:0006431,GO:0004825,GO:0005737;gbkey=CDS;gene=metG;go_component=cytoplasm|0005737||IEA;go_function=methionine-tRNA ligase activity|0004825||IEA;go_process=methionyl-tRNA aminoacylation|0006431||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874380.1;locus_tag=pgaptmp_000207;product=methionine--tRNA ligase;protein_id=extdb:pgaptmp_000207;transl_table=4,,,,,,
Contig_25_132.23,.,gene,17613,18542,.,-,.,ID=gene-pgaptmp_000208;Name=pip;gbkey=Gene;gene=pip;gene_biotype=protein_coding;locus_tag=pgaptmp_000208,,,,,,,,
